User_ID,Age,Gender,Height_cm,Previous_Weight_kg,Current_Weight_kg,Target_Weight_kg,Goal_Type,Activity_Level,BMI,BMR_kcal,TDEE_kcal,Calories_Needed_kcal,Calories_to_Burn_kcal,Daily_Calories_Intake,Calories_Burned,Steps,Workout_Minutes,Sleep_Hours,Water_Litres,Protein_g,Stress_Level,Days_to_Goal
USR1300,61,Female,171.2,85.4,85.6,100.4,Weight Gain,Lightly Active,29.2,1460,2008,2484,-199,2455,924,16900,39,5.7,2.8,164,Low,239
USR1301,51,Male,170.7,90.0,89.7,64.7,Weight Loss,Moderately Active,30.8,1714,2657,2254,719,2421,1053,14434,48,8.7,1.6,152,Low,478
USR1302,49,Female,163.8,58.1,61.0,72.6,Weight Gain,Lightly Active,22.7,1228,1688,2047,-262,2179,324,3522,37,7.3,2.6,102,Low,249
USR1303,20,Male,165.9,88.7,86.0,79.8,Weight Loss,Lightly Active,31.2,1802,2478,1968,658,2148,492,8425,27,8.0,2.6,171,Medium,94
USR1304,20,Female,178.7,73.7,71.8,49.8,Weight Loss,Sedentary,22.5,1574,1889,1359,640,1203,366,9477,3,7.9,1.5,122,Medium,320
USR1305,45,Female,164.7,80.6,81.5,56.6,Weight Loss,Sedentary,30.0,1458,1750,1356,432,1195,126,4802,3,4.3,2.5,158,Low,487
USR1306,61,Female,162.3,89.3,87.1,87.1,Maintenance,Moderately Active,33.1,1419,2199,2199,198,2272,661,5122,51,7.0,1.6,124,Medium,0
USR1307,32,Female,159.6,65.9,66.4,78.6,Weight Gain,Lightly Active,26.1,1340,1842,2289,-228,2277,730,14782,29,6.7,0.7,92,High,210
USR1308,58,Female,163.6,66.7,67.1,49.6,Weight Loss,Very Active,25.1,1242,2142,1835,550,1874,809,4456,73,5.6,2.1,108,Low,439
USR1309,40,Male,172.9,67.1,69.9,76.6,Weight Gain,Lightly Active,23.4,1585,2179,2600,-334,2432,290,3649,37,7.6,2.4,112,Medium,123
USR1310,57,Female,165.5,60.6,62.9,62.9,Maintenance,Very Active,23.0,1217,2099,2099,255,1880,849,4320,86,9.1,2.1,87,Medium,0
USR1311,28,Male,174.0,88.5,91.2,70.9,Weight Loss,Lightly Active,30.1,1864,2563,1966,806,2001,696,12697,23,4.0,3.9,160,Medium,262
USR1312,49,Female,160.2,65.8,63.5,63.5,Maintenance,Sedentary,24.7,1230,1476,1476,65,1362,218,3143,15,6.4,2.4,78,Low,0
USR1313,53,Female,167.1,75.9,78.1,72.1,Weight Loss,Lightly Active,28.0,1399,1924,1600,520,1707,654,13964,19,5.5,2.3,137,Low,143
USR1314,50,Female,164.6,64.1,61.9,61.9,Maintenance,Very Active,22.8,1237,2134,2134,260,2042,866,10237,58,7.1,2.5,97,Low,0
USR1315,41,Male,167.1,79.5,80.3,65.0,Weight Loss,Lightly Active,28.8,1647,2265,1884,470,1751,296,5314,21,6.6,1.9,141,Medium,309
USR1316,56,Female,160.4,44.6,45.9,27.1,Weight Loss,Sedentary,17.8,1020,1224,851,476,511,344,6406,18,6.3,2.8,73,Medium,388
USR1317,51,Female,169.2,67.2,65.2,58.6,Weight Loss,Lightly Active,22.8,1294,1779,1402,478,1589,338,4609,31,7.8,2.4,129,Low,135
USR1318,45,Female,153.5,62.2,63.0,63.0,Maintenance,Lightly Active,26.7,1203,1654,1654,224,1759,745,14618,30,9.0,2.4,92,Low,0
USR1319,54,Male,176.5,96.1,93.4,93.4,Maintenance,Moderately Active,30.0,1772,2747,2747,306,2523,1020,14298,46,10.0,1.8,185,Low,0
USR1320,24,Male,167.1,64.1,62.9,73.3,Weight Gain,Lightly Active,22.5,1558,2142,2600,-245,2300,711,15195,25,6.1,1.3,79,High,175
USR1321,21,Male,181.2,87.8,90.3,67.7,Weight Loss,Moderately Active,27.5,1936,3001,2617,639,2527,850,9591,58,4.8,1.9,158,Low,453
USR1322,54,Male,170.0,70.8,68.8,52.6,Weight Loss,Moderately Active,23.8,1486,2303,1846,621,1988,547,5119,57,7.7,2.4,108,Medium,273
USR1323,18,Female,168.7,79.6,77.0,64.4,Weight Loss,Very Active,27.1,1573,2713,2308,715,2229,1034,3400,82,8.9,1.9,143,Medium,240
USR1324,18,Male,173.6,92.7,92.4,86.4,Weight Loss,Lightly Active,30.7,1924,2646,2250,560,2219,546,11783,16,8.0,2.4,169,High,117
USR1325,64,Female,163.6,74.8,76.9,58.5,Weight Loss,Lightly Active,28.7,1310,1801,1427,525,1576,502,10199,20,8.9,2.1,142,Medium,379
USR1326,37,Male,180.8,83.0,80.5,80.5,Maintenance,Very Active,24.6,1755,3027,3027,336,2879,1120,11175,68,6.7,2.5,103,Low,0
USR1327,36,Male,174.4,62.7,61.8,68.5,Weight Gain,Lightly Active,20.3,1533,2108,2428,-250,2326,233,5597,15,6.3,1.6,115,High,161
USR1328,46,Female,150.8,73.1,75.5,56.2,Weight Loss,Lightly Active,33.2,1306,1796,1429,564,1462,655,11942,38,7.1,2.3,104,Medium,405
USR1329,27,Female,169.0,73.4,71.1,82.7,Weight Gain,Moderately Active,24.9,1471,2280,2736,-226,2694,768,7489,54,6.6,1.8,87,Medium,196
USR1330,35,Male,180.6,67.4,66.3,66.3,Maintenance,Sedentary,20.3,1622,1946,1946,78,1814,260,5511,2,7.8,1.3,91,Low,0
USR1331,45,Female,154.5,54.6,56.3,65.5,Weight Gain,Lightly Active,23.6,1143,1572,2057,-385,2163,334,5828,30,8.2,2.1,89,Low,146
USR1332,52,Female,178.7,74.3,74.6,78.5,Weight Gain,Sedentary,23.4,1442,1730,2201,-418,2279,176,2565,5,8.3,3.1,134,Medium,64
USR1333,60,Male,160.5,79.1,81.1,81.1,Maintenance,Sedentary,31.5,1519,1823,1823,119,1948,398,9651,5,7.6,1.3,112,High,0
USR1334,64,Female,168.7,64.5,62.2,62.2,Maintenance,Sedentary,21.9,1195,1434,1434,187,1411,624,12512,18,7.3,2.3,80,Medium,0
USR1335,48,Female,165.2,66.3,68.8,51.5,Weight Loss,Sedentary,25.2,1320,1584,1041,790,777,823,17276,6,8.0,2.7,118,High,245
USR1336,44,Female,158.8,77.4,80.0,68.6,Weight Loss,Lightly Active,31.7,1412,1942,1434,689,1436,603,11092,18,4.6,3.6,159,Medium,173
USR1337,28,Male,180.4,84.3,82.2,82.2,Maintenance,Moderately Active,25.3,1814,2812,2812,293,2636,977,12370,58,7.3,1.9,138,Low,0
USR1338,55,Female,159.9,68.4,65.6,41.6,Weight Loss,Moderately Active,25.7,1219,1889,1348,782,1044,802,13784,33,7.1,1.8,115,Medium,342
USR1339,22,Male,169.0,77.4,80.3,62.5,Weight Loss,Moderately Active,28.1,1754,2719,2225,655,2184,537,4771,43,7.3,1.5,132,Medium,277
USR1340,25,Male,174.6,97.5,97.4,77.4,Weight Loss,Lightly Active,31.9,1945,2674,2120,713,2135,529,8777,37,6.9,2.9,178,Medium,278
USR1341,51,Male,174.4,47.4,47.8,62.4,Weight Gain,Moderately Active,15.7,1318,2043,2482,-357,2722,272,2113,46,7.5,1.7,95,High,256
USR1342,29,Male,173.7,89.8,90.5,90.5,Maintenance,Very Active,30.0,1851,3193,3193,331,3012,1103,2531,87,6.3,2.0,148,Medium,0
USR1343,55,Female,173.0,80.8,82.5,77.2,Weight Loss,Moderately Active,27.6,1470,2278,1745,765,1847,773,11714,41,8.4,1.1,127,Low,77
USR1344,18,Female,165.9,55.7,57.6,51.5,Weight Loss,Moderately Active,20.9,1362,2111,1786,512,1546,623,5410,55,7.6,2.7,109,High,145
USR1345,48,Female,161.3,74.0,72.2,72.2,Maintenance,Sedentary,27.8,1329,1595,1595,169,1786,563,11236,16,7.2,2.9,143,Low,0
USR1346,21,Male,162.8,68.6,67.0,48.2,Weight Loss,Moderately Active,25.3,1588,2461,2114,518,2009,571,7839,35,6.2,2.7,87,Medium,417
USR1347,62,Male,188.5,72.8,75.1,52.0,Weight Loss,Moderately Active,21.1,1624,2517,1958,786,1908,758,10224,41,8.0,1.2,125,High,318
USR1348,22,Male,183.7,71.1,73.0,73.0,Maintenance,Lightly Active,21.6,1773,2438,2438,140,2390,466,10324,27,7.2,2.6,134,Low,0
USR1349,47,Female,152.0,74.6,75.3,69.8,Weight Loss,Lightly Active,32.6,1307,1797,1399,597,1513,664,13159,18,6.1,1.2,122,High,106
USR1350,41,Male,176.1,57.6,60.6,35.8,Weight Loss,Sedentary,19.5,1507,1808,1486,388,1268,220,3726,8,6.9,2.2,93,Low,593
USR1351,20,Female,160.2,60.4,61.8,75.1,Weight Gain,Sedentary,24.1,1358,1630,1936,-253,1909,177,7070,2,7.8,2.3,107,Medium,335
USR1352,28,Female,155.9,56.1,54.4,32.5,Weight Loss,Very Active,22.4,1217,2099,1747,645,1651,976,10217,73,7.7,2.4,77,Low,479
USR1353,62,Male,178.7,90.6,92.7,92.7,Maintenance,Moderately Active,29.0,1739,2695,2695,353,3025,1176,17723,58,7.6,2.5,137,Medium,0
USR1354,21,Female,162.7,44.4,43.9,37.6,Weight Loss,Lightly Active,16.6,1190,1636,1143,553,980,199,4648,34,7.1,2.2,88,Medium,98
USR1355,43,Male,188.8,84.1,81.3,68.7,Weight Loss,Lightly Active,22.8,1783,2452,2068,644,1681,868,17451,17,8.2,1.0,139,Medium,253
USR1356,44,Female,166.8,72.7,71.6,49.4,Weight Loss,Moderately Active,25.7,1378,2136,1540,877,1794,937,14832,55,8.5,2.5,136,Medium,287
USR1357,63,Female,163.5,38.9,40.5,31.1,Weight Loss,Lightly Active,15.2,951,1308,989,476,1063,525,11453,34,7.9,2.3,75,High,227
USR1358,60,Male,182.0,74.8,77.6,77.6,Maintenance,Lightly Active,23.4,1618,2225,2225,92,2107,305,4065,16,6.3,1.7,134,Medium,0
USR1359,44,Male,175.8,71.8,70.5,70.5,Maintenance,Sedentary,22.8,1589,1907,1907,163,1902,544,13537,5,5.7,1.3,132,High,0
USR1360,59,Female,166.2,49.5,48.0,48.0,Maintenance,Sedentary,17.4,1063,1276,1276,37,1156,122,2933,6,6.3,3.1,69,Medium,0
USR1361,23,Female,160.6,69.6,70.0,64.7,Weight Loss,Lightly Active,27.1,1428,1964,1615,583,1321,781,16624,24,9.3,2.9,120,Medium,117
USR1362,32,Male,179.0,101.0,102.9,107.2,Weight Gain,Moderately Active,32.1,1993,3089,3423,-187,3398,489,3050,34,7.3,2.6,172,Low,99
USR1363,47,Female,168.8,58.5,60.0,48.8,Weight Loss,Sedentary,21.1,1259,1511,936,708,910,444,11008,5,9.6,1.8,102,High,150
USR1364,59,Female,151.4,90.0,90.4,90.4,Maintenance,Lightly Active,39.4,1394,1917,1917,258,1968,860,17793,21,6.9,0.7,121,Low,0
USR1365,54,Female,171.8,68.5,69.3,72.4,Weight Gain,Moderately Active,23.5,1336,2071,2539,-298,2393,566,8030,39,6.7,2.7,99,Medium,51
USR1366,54,Male,177.0,75.7,74.2,60.7,Weight Loss,Moderately Active,23.7,1583,2454,1858,881,1742,950,14395,48,6.9,2.4,106,Low,174
USR1367,59,Female,147.6,65.7,65.3,50.0,Weight Loss,Sedentary,30.0,1120,1344,1039,427,983,407,9116,8,6.9,2.0,110,Medium,386
USR1368,54,Female,178.5,48.8,47.3,30.7,Weight Loss,Moderately Active,14.8,1158,1795,1343,616,1196,547,7043,36,6.1,2.9,94,High,283
USR1369,52,Male,183.5,107.6,109.9,114.9,Weight Gain,Very Active,32.6,1991,3434,3840,80,4011,1620,10929,82,5.6,2.7,216,Medium,95
USR1370,40,Male,170.8,78.5,76.2,76.2,Maintenance,Very Active,26.1,1634,2819,2819,254,2946,848,8467,51,7.6,2.3,105,High,0
USR1371,23,Female,165.6,68.8,69.9,50.5,Weight Loss,Moderately Active,25.5,1458,2260,1761,767,1684,892,13106,51,8.3,2.2,101,Medium,299
USR1372,21,Male,174.5,79.9,78.5,64.7,Weight Loss,Moderately Active,25.8,1776,2753,2170,775,2250,641,5602,47,9.9,2.2,96,High,182
USR1373,35,Female,165.8,66.7,66.6,58.8,Weight Loss,Lightly Active,24.2,1366,1878,1443,555,1257,400,8878,20,6.5,2.6,101,Medium,138
USR1374,26,Male,175.0,85.6,84.4,84.4,Maintenance,Moderately Active,27.6,1813,2810,2810,157,2741,522,2792,48,6.6,1.7,158,Low,0
USR1375,46,Male,173.9,98.7,97.6,77.1,Weight Loss,Moderately Active,32.3,1838,2849,2355,772,2575,927,13367,53,6.1,2.5,189,Medium,320
USR1376,30,Female,162.4,57.8,56.4,38.6,Weight Loss,Lightly Active,21.4,1268,1744,1302,564,1399,407,7963,24,8.4,1.6,78,Medium,310
USR1377,64,Male,187.1,66.6,68.1,51.3,Weight Loss,Lightly Active,19.5,1535,2111,1796,507,1839,639,11547,24,8.0,3.0,96,Low,411
USR1378,34,Female,156.5,62.1,61.3,76.0,Weight Gain,Moderately Active,25.0,1260,1953,2345,-281,2291,369,3385,44,5.9,2.5,84,Low,289
USR1379,62,Male,156.9,62.7,64.1,46.2,Weight Loss,Very Active,26.0,1317,2272,1863,697,1857,961,14184,45,5.9,1.8,95,Low,337
USR1380,49,Female,161.9,77.3,77.0,83.7,Weight Gain,Lightly Active,29.4,1376,1892,2334,-225,2114,724,14576,29,8.1,2.2,142,Low,117
USR1381,39,Male,156.8,54.1,54.4,31.0,Weight Loss,Lightly Active,22.1,1334,1834,1250,791,1201,689,15755,25,7.5,1.7,93,Medium,309
USR1382,21,Male,165.5,64.0,64.3,46.2,Weight Loss,Moderately Active,23.5,1577,2444,1912,659,1968,422,3060,39,7.9,3.1,118,Medium,262
USR1383,22,Female,175.5,60.8,63.7,53.1,Weight Loss,Sedentary,20.7,1463,1756,1167,726,1163,456,11563,14,5.9,3.2,106,Medium,139
USR1384,54,Male,178.3,89.9,89.1,74.6,Weight Loss,Moderately Active,28.0,1740,2697,2320,746,2316,1230,17227,59,4.7,2.6,125,High,296
USR1385,58,Female,159.3,76.4,74.6,52.7,Weight Loss,Sedentary,29.4,1291,1549,998,691,900,468,9923,15,6.0,3.1,103,Medium,306
USR1386,30,Male,171.1,76.9,79.4,67.7,Weight Loss,Lightly Active,27.1,1718,2362,1880,591,1744,364,6138,27,7.8,2.3,96,Medium,187
USR1387,51,Female,156.2,63.9,61.9,68.0,Weight Gain,Moderately Active,25.4,1179,1827,2290,-326,2140,456,3149,52,9.5,2.7,113,Low,101
USR1388,62,Male,161.3,84.4,86.4,67.8,Weight Loss,Sedentary,33.2,1567,1880,1296,784,1258,667,16344,14,6.5,2.9,162,Medium,245
USR1389,39,Female,149.1,68.1,66.0,45.9,Weight Loss,Lightly Active,29.7,1236,1700,1108,765,1218,577,9693,33,9.7,2.2,120,Medium,261
USR1390,40,Male,171.0,68.7,69.7,69.7,Maintenance,Lightly Active,23.8,1571,2160,2160,194,2031,648,13394,34,8.0,2.2,88,Low,0
USR1391,20,Male,173.4,105.5,103.4,118.4,Weight Gain,Lightly Active,34.4,2023,2782,3219,-293,3225,479,9492,15,5.3,2.8,187,Low,264
USR1392,59,Male,175.6,87.6,90.1,102.7,Weight Gain,Moderately Active,29.2,1708,2647,3028,-134,3030,825,8327,56,7.3,2.6,111,Medium,255
USR1393,51,Male,187.0,92.7,93.1,93.1,Maintenance,Lightly Active,26.6,1850,2544,2544,152,2684,507,5353,34,8.0,1.7,120,High,0
USR1394,49,Female,162.0,66.1,65.1,47.0,Weight Loss,Lightly Active,24.8,1258,1730,1218,718,1220,688,13134,32,4.1,0.9,101,Medium,272
USR1395,62,Male,168.8,80.0,77.8,77.8,Maintenance,Lightly Active,27.3,1528,2101,2101,237,1878,791,15364,22,7.8,2.1,123,High,0
USR1396,38,Female,157.8,74.3,73.5,57.1,Weight Loss,Sedentary,29.5,1370,1644,1332,546,1651,781,17912,10,8.4,0.9,136,High,405
USR1397,63,Male,172.4,92.2,93.4,79.5,Weight Loss,Moderately Active,31.4,1702,2638,2168,703,2314,776,7969,46,7.5,1.6,163,Low,228
USR1398,61,Male,170.9,93.8,93.1,77.1,Weight Loss,Sedentary,31.9,1699,2039,1519,744,1591,745,17205,16,6.9,1.7,123,Low,237
USR1399,38,Female,162.4,54.3,52.8,45.5,Weight Loss,Moderately Active,20.0,1192,1848,1472,556,1386,601,6628,54,6.8,1.9,73,Medium,149
USR1400,61,Female,168.8,78.6,79.1,66.1,Weight Loss,Lightly Active,27.8,1380,1898,1530,464,1482,319,5448,20,6.7,2.7,113,Medium,272
USR1401,28,Male,182.0,47.5,47.0,32.8,Weight Loss,Lightly Active,14.2,1472,2024,1706,500,1493,608,15606,20,5.6,2.8,61,Medium,344
USR1402,56,Male,188.5,94.5,92.5,70.5,Weight Loss,Moderately Active,26.0,1828,2833,2505,560,2455,772,7327,53,6.2,2.5,132,Low,516
USR1403,21,Male,172.8,76.0,73.9,53.7,Weight Loss,Very Active,24.7,1719,2965,2468,867,2494,1233,13239,69,6.5,2.6,132,Low,313
USR1404,18,Female,167.6,45.8,47.0,30.0,Weight Loss,Very Active,16.7,1266,2184,1732,731,1728,931,12902,79,7.1,2.6,65,Low,290
USR1405,45,Female,169.3,67.8,70.6,58.7,Weight Loss,Lightly Active,24.6,1378,1895,1586,471,1849,540,11692,22,6.3,0.7,132,High,297
USR1406,41,Male,183.2,63.4,61.8,53.1,Weight Loss,Sedentary,18.4,1563,1876,1285,770,1386,598,16281,3,6.0,2.2,97,High,113
USR1407,52,Female,167.0,59.1,60.7,48.7,Weight Loss,Very Active,21.8,1230,2122,1625,783,1771,952,7049,78,7.9,1.1,89,Low,186
USR1408,30,Female,164.3,54.9,52.4,66.6,Weight Gain,Sedentary,19.4,1240,1488,1847,-308,1928,170,2068,1,7.4,2.5,80,Low,305
USR1409,64,Female,154.5,72.9,72.2,61.9,Weight Loss,Moderately Active,30.2,1207,1871,1489,597,1513,717,12058,34,6.4,0.9,128,Low,208
USR1410,51,Female,167.6,71.3,71.3,71.3,Maintenance,Moderately Active,25.4,1344,2083,2083,259,2151,862,12140,49,7.6,2.1,115,High,0
USR1411,28,Male,172.4,79.5,78.1,78.1,Maintenance,Very Active,26.3,1724,2974,2974,367,2676,1224,14093,61,6.5,2.5,94,High,0
USR1412,53,Male,159.2,93.2,93.4,73.1,Weight Loss,Very Active,36.9,1669,2879,2368,813,2329,1008,5508,57,7.1,1.5,181,Low,306
USR1413,34,Male,163.5,75.1,77.4,81.4,Weight Gain,Sedentary,29.0,1631,1957,2378,-385,2168,121,2300,16,8.2,2.8,97,Low,73
USR1414,52,Male,175.1,86.4,89.1,70.1,Weight Loss,Moderately Active,29.1,1730,2682,2354,649,2177,1070,14314,57,6.3,2.5,174,Medium,446
USR1415,35,Female,157.8,63.4,61.0,49.2,Weight Loss,Sedentary,24.5,1260,1512,939,794,1118,736,17987,11,5.6,2.4,75,Medium,159
USR1416,57,Female,170.6,56.6,55.2,55.2,Maintenance,Sedentary,19.0,1172,1406,1406,162,1245,539,13169,3,6.8,2.6,100,Medium,0
USR1417,39,Male,173.2,73.7,76.6,68.7,Weight Loss,Lightly Active,25.5,1658,2280,1862,602,1663,615,8797,24,5.4,2.0,125,Medium,146
USR1418,41,Male,180.5,101.2,99.8,99.8,Maintenance,Sedentary,30.6,1926,2311,2311,65,2369,216,4600,6,6.7,2.3,160,High,0
USR1419,36,Male,167.3,80.9,82.1,90.1,Weight Gain,Moderately Active,29.3,1692,2623,3012,-222,3002,558,4153,53,6.7,2.2,103,Low,158
USR1420,54,Female,161.1,89.5,88.0,80.4,Weight Loss,Very Active,33.9,1456,2512,1996,881,2063,1218,14873,58,4.0,2.2,122,Medium,113
USR1421,56,Male,165.7,89.0,88.1,79.5,Weight Loss,Moderately Active,32.1,1642,2545,2048,848,2311,1171,16907,49,7.6,1.8,161,Low,133
USR1422,38,Female,157.9,67.4,65.5,56.4,Weight Loss,Lightly Active,26.3,1291,1775,1425,466,1511,385,6905,31,6.8,1.5,125,Medium,200
USR1423,25,Male,187.3,71.3,73.4,66.2,Weight Loss,Moderately Active,20.9,1785,2767,2170,856,1937,865,14921,32,8.4,2.0,119,Medium,93
USR1424,45,Male,162.4,87.3,89.6,71.8,Weight Loss,Very Active,34.0,1691,2917,2478,806,2618,1222,6018,85,7.3,2.0,133,High,312
USR1425,22,Female,162.0,87.8,86.6,101.5,Weight Gain,Moderately Active,33.0,1608,2492,2894,-133,2861,898,16026,37,7.9,1.8,108,Medium,285
USR1426,34,Female,160.8,70.4,72.3,49.7,Weight Loss,Moderately Active,28.0,1397,2165,1589,750,1614,580,5082,48,8.4,2.7,126,Medium,302
USR1427,54,Male,178.2,69.9,69.0,63.1,Weight Loss,Very Active,21.7,1539,2655,2196,796,1948,1122,9074,86,6.8,1.5,98,Medium,99
USR1428,53,Female,161.4,55.7,53.3,39.8,Weight Loss,Sedentary,20.5,1116,1339,827,710,902,659,14946,15,7.0,2.1,66,Low,203
USR1429,36,Female,159.0,61.9,63.4,63.4,Maintenance,Very Active,25.1,1287,2220,2220,181,2025,603,3239,53,5.1,2.9,110,Medium,0
USR1430,44,Female,155.0,88.9,89.5,81.8,Weight Loss,Very Active,37.3,1483,2558,2187,726,2267,1184,13125,53,8.5,2.7,142,Medium,160
USR1431,51,Male,177.9,81.5,80.1,58.1,Weight Loss,Very Active,25.3,1663,2869,2518,677,2410,1087,12560,56,6.8,2.9,97,Medium,483
USR1432,28,Female,152.5,62.9,61.4,61.4,Maintenance,Lightly Active,26.4,1266,1741,1741,84,1849,279,2459,32,5.8,1.8,79,Medium,0
USR1433,62,Male,184.5,77.7,80.6,57.0,Weight Loss,Very Active,23.7,1654,2853,2284,919,2090,1168,14220,60,7.9,2.7,142,Medium,319
USR1434,64,Female,166.6,70.2,72.4,49.9,Weight Loss,Lightly Active,26.1,1284,1766,1406,488,1172,428,9982,28,4.4,1.6,91,High,481
USR1435,29,Male,173.2,119.6,121.5,121.5,Maintenance,Moderately Active,40.5,2158,3345,3345,386,3264,1285,17885,44,6.5,2.0,230,Low,0
USR1436,38,Male,172.9,93.3,91.1,91.1,Maintenance,Moderately Active,30.5,1807,2801,2801,189,2841,630,4626,48,8.1,2.1,132,High,0
USR1437,28,Male,187.9,67.1,68.6,59.3,Weight Loss,Sedentary,19.4,1725,2070,1679,459,1507,227,5763,8,6.5,1.9,87,High,183
USR1438,56,Female,162.1,71.7,70.0,62.7,Weight Loss,Lightly Active,26.6,1272,1749,1249,640,1280,465,9020,34,6.1,2.0,127,Low,112
USR1439,45,Male,172.9,76.3,79.2,84.0,Weight Gain,Moderately Active,26.5,1653,2562,2944,-227,3075,518,4801,54,6.5,1.9,128,Medium,97
USR1440,22,Female,158.9,73.1,70.4,61.7,Weight Loss,Moderately Active,27.9,1426,2210,1811,670,1612,905,14447,46,4.6,1.6,102,Low,168
USR1441,34,Female,168.7,82.6,81.7,81.7,Maintenance,Moderately Active,28.7,1540,2387,2387,155,2418,516,2463,41,7.9,2.7,125,Low,0
USR1442,37,Male,168.5,60.5,60.1,49.1,Weight Loss,Sedentary,21.2,1474,1769,1238,580,1319,164,2997,17,6.9,2.1,73,Medium,160
USR1443,58,Female,155.2,61.5,63.4,41.2,Weight Loss,Moderately Active,26.3,1153,1787,1357,593,1328,542,7641,40,6.7,2.3,110,High,398
USR1444,63,Male,175.1,105.1,106.7,101.4,Weight Loss,Sedentary,34.8,1851,2221,1643,807,1631,762,17995,8,6.7,2.3,159,Low,71
USR1445,29,Female,160.2,67.4,66.6,71.6,Weight Gain,Moderately Active,26.0,1361,2110,2545,-97,2334,1127,17632,47,7.0,2.2,118,High,89
USR1446,23,Male,162.9,96.0,96.4,96.4,Maintenance,Lightly Active,36.3,1872,2574,2574,168,2640,561,8384,26,7.8,2.3,164,Medium,0
USR1447,34,Female,161.5,51.0,53.0,61.2,Weight Gain,Moderately Active,20.3,1208,1872,2202,-93,2211,790,15223,43,6.9,2.0,91,High,191
USR1448,36,Female,169.2,79.8,76.9,76.9,Maintenance,Lightly Active,26.9,1486,2043,2043,253,2066,843,17299,26,5.4,3.1,141,High,0
USR1449,43,Female,152.3,64.7,66.5,42.2,Weight Loss,Very Active,28.7,1241,2141,1772,703,2082,1112,13198,64,7.7,2.7,113,High,507
USR1450,61,Female,162.6,40.9,43.6,27.0,Weight Loss,Moderately Active,16.5,986,1528,1175,439,1144,286,3678,44,7.6,2.2,67,Medium,362
USR1451,61,Male,171.7,77.2,74.4,74.4,Maintenance,Moderately Active,25.2,1517,2351,2351,162,2399,540,2864,52,7.2,1.9,112,High,0
USR1452,49,Female,161.4,60.3,57.6,57.6,Maintenance,Lightly Active,22.1,1179,1621,1621,150,1814,500,11382,20,8.3,2.1,75,Low,0
USR1453,23,Female,167.1,54.1,53.2,53.2,Maintenance,Moderately Active,19.1,1300,2015,2015,153,2008,510,9736,37,7.0,2.5,97,Low,0
USR1454,53,Female,160.0,56.0,53.5,53.5,Maintenance,Lightly Active,20.9,1109,1525,1525,77,1418,256,4697,16,8.3,3.1,97,Low,0
USR1455,55,Male,169.5,92.7,92.6,83.2,Weight Loss,Sedentary,32.2,1715,2058,1594,621,1654,522,12566,5,8.7,1.4,129,Medium,156
USR1456,28,Female,165.1,75.5,76.9,64.9,Weight Loss,Moderately Active,28.2,1500,2325,1930,648,1827,842,11056,52,7.7,2.6,145,Low,234
USR1457,50,Female,158.0,36.1,36.5,36.5,Maintenance,Moderately Active,14.6,942,1460,1460,204,1640,681,12768,57,6.1,2.9,61,Low,0
USR1458,41,Female,175.9,63.2,61.4,36.9,Weight Loss,Lightly Active,19.8,1347,1852,1328,718,1405,648,14107,25,6.8,1.3,97,High,360
USR1459,40,Male,186.5,86.4,87.3,81.0,Weight Loss,Lightly Active,25.1,1844,2536,2086,712,1957,875,15584,30,8.5,2.1,106,Medium,108
USR1460,32,Female,171.1,49.3,50.4,57.2,Weight Gain,Moderately Active,17.2,1252,1941,2362,-308,2175,375,4926,31,5.2,1.6,76,High,124
USR1461,44,Male,168.1,97.4,100.0,88.7,Weight Loss,Moderately Active,35.4,1836,2846,2523,638,2546,1051,17735,39,6.5,2.5,171,Low,269
USR1462,28,Female,164.3,42.5,40.4,40.4,Maintenance,Lightly Active,15.0,1130,1554,1554,198,1592,660,16223,36,6.6,2.0,51,Medium,0
USR1463,34,Male,161.7,87.2,88.4,69.8,Weight Loss,Very Active,33.8,1730,2984,2437,846,2250,996,9542,56,6.0,2.1,139,Low,262
USR1464,31,Female,163.3,84.3,86.8,86.8,Maintenance,Very Active,32.5,1573,2713,2713,388,2831,1295,6429,89,8.0,2.0,173,Low,0
USR1465,44,Female,156.9,95.2,95.2,100.9,Weight Gain,Lightly Active,38.7,1552,2134,2594,-186,2694,912,17362,35,7.5,2.6,169,Low,95
USR1466,35,Male,179.6,119.2,118.4,129.9,Weight Gain,Lightly Active,36.7,2136,2937,3424,-281,3475,687,9410,39,6.1,2.3,194,Medium,182
USR1467,45,Female,155.0,50.5,48.5,42.4,Weight Loss,Moderately Active,20.2,1068,1655,1086,805,1200,787,15931,37,7.7,2.3,79,Low,83
USR1468,64,Male,163.9,81.0,83.2,61.5,Weight Loss,Very Active,31.0,1541,2658,2313,647,2165,1008,9218,58,6.8,2.3,103,Medium,484
USR1469,64,Female,156.0,81.2,80.6,74.7,Weight Loss,Moderately Active,33.1,1300,2015,1599,666,1459,835,9025,54,5.9,2.5,158,Medium,109
USR1470,21,Female,162.5,76.7,79.2,61.1,Weight Loss,Lightly Active,30.0,1542,2120,1681,551,1642,372,4397,33,6.1,2.0,154,Low,317
USR1471,24,Female,169.4,80.0,82.1,87.0,Weight Gain,Sedentary,28.6,1599,1919,2362,-380,2267,209,4221,9,7.5,3.2,143,Medium,85
USR1472,62,Female,156.0,83.5,82.8,74.0,Weight Loss,Lightly Active,34.0,1332,1832,1314,740,1389,740,16451,15,8.1,1.5,106,Medium,131
